No.,Time,Source,Destination,Protocol,Length,Info
13717,467.126281,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local, ""QM"" question"
13718,467.156732,203.153.147.105,224.0.0.251,MDNS,1328,"Standard query response 0x0000 TXT, cache flush TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C1D)._uscan._tcp.local"
13719,467.158154,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
13720,467.158787,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
13721,467.159573,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
13722,467.160096,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
13723,467.202193,fe80::b20c:d1ff:fe3e:7c0c,ff02::fb,MDNS,1514,"Standard query response 0x0000 TXT, cache flush TXT, cache flush SRV, cache flush 0 0 631 NPI3E7C0C.local SRV, cache flush 0 0 8080 NPI3E7C0C.local A, cache flush 203.153.148.12 AAAA, cache flush fe80::b20c:d1ff:fe3e:7c0c NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C0C)._uscan._tcp.local NSEC, cache flush NPI3E7C0C.local NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C0C)._ipp._tcp.local"
13724,467.203227,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local, ""QM"" question"
13725,467.203752,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local, ""QM"" question"
13726,467.204397,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local, ""QM"" question"
13727,467.205059,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local, ""QM"" question"
13728,467.226594,ASUSTekCOMPU_a3:1f:55,Broadcast,ARP,60,Who has 169.254.169.254? Tell 192.168.153.125
13729,467.228273,fe80::b25c:daff:fe65:186f,ff02::fb,MDNS,244,"Standard query response 0x0000 SRV, cache flush 0 0 631 NPI65186F.local A, cache flush 203.252.195.111 AAAA, cache flush fe80::b25c:daff:fe65:186f NSEC, cache flush NPI65186F.local NSEC, cache flush HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local"
13730,467.249942,203.153.147.105,224.0.0.251,MDNS,224,"Standard query response 0x0000 SRV, cache flush 0 0 443 NPI3E7C1D.local A, cache flush 203.153.147.105 AAAA, cache flush fe80::b20c:d1ff:fe3e:7c1d NSEC, cache flush NPI3E7C1D.local NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local"
13731,467.249942,fe80::b20c:d1ff:fe3e:7c1d,ff02::fb,MDNS,244,"Standard query response 0x0000 SRV, cache flush 0 0 443 NPI3E7C1D.local A, cache flush 203.153.147.105 AAAA, cache flush fe80::b20c:d1ff:fe3e:7c1d NSEC, cache flush NPI3E7C1D.local NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local"
13732,467.27955,fe80::8669:93ff:fe8e:6b82,ff02::fb,MDNS,237,"Standard query response 0x0000 SRV, cache flush 0 0 443 npi8e6b82.local A, cache flush 192.168.153.156 AAAA, cache flush fe80::8669:93ff:fe8e:6b82 NSEC, cache flush npi8e6b82.local NSEC, cache flush HP LaserJet Pro M501dn (8E6B82)._ipps._tcp.local"
13733,467.290569,fe80::cad9:d2ff:feb1:3c75,ff02::fb,MDNS,1030,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 631 NPIB13C75.local A, cache flush 203.252.195.7 AAAA, cache flush fe80::cad9:d2ff:feb1:3c75 NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local NSEC, cache flush NPIB13C75.local NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C75)._ipp._tcp.local"
13734,467.291704,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
13735,467.292227,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
13736,467.292879,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
13737,467.293544,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
13738,467.333864,HewlettPacka_b1:5c:18,Broadcast,ARP,60,Who has 203.153.147.19? Tell 203.153.147.54
13739,467.357249,fe80::cad9:d2ff:feb1:5c18,ff02::1:ff74:3a16,ICMPv6,86,Neighbor Solicitation for fe80::8fa0:e8b1:4374:3a16 from c8:d9:d2:b1:5c:18
13740,467.385865,Ubiquoss_6e:eb:f2,ISL-Frame_07:70,0x0807,60,Ethernet II
13741,467.39501,fe80::cad9:d2ff:feb1:3c75,ff02::fb,MDNS,244,"Standard query response 0x0000 SRV, cache flush 0 0 631 NPIB13C75.local A, cache flush 203.252.195.7 AAAA, cache flush fe80::cad9:d2ff:feb1:3c75 NSEC, cache flush NPIB13C75.local NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local"
13742,467.415984,fe80::b20c:d1ff:fe3e:7c0c,ff02::fb,MDNS,244,"Standard query response 0x0000 SRV, cache flush 0 0 443 NPI3E7C0C.local A, cache flush 203.153.148.12 AAAA, cache flush fe80::b20c:d1ff:fe3e:7c0c NSEC, cache flush NPI3E7C0C.local NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local"
13743,467.451403,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13744,467.452064,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13745,467.482571,Ubiquoss_5f:e6:16,Broadcast,ARP,60,Who has 203.153.146.200? Tell 203.153.146.238
13746,467.57637,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13747,467.608425,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13748,467.623537,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13749,467.639085,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13750,467.651072,ASUSTekCOMPU_9e:d9:66,Broadcast,ARP,60,Who has 169.254.31.111? Tell 203.252.195.9
13751,467.655,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13752,467.685797,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13753,467.701307,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13754,467.810842,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13755,467.848745,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
13756,467.921228,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13757,467.9385,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,109,"Standard query 0x0000 TXT \354\203\210\355\236\230\352\264\200101._ipps._tcp.local, ""QM"" question"
13758,467.9385,fe80::fe3f:dbff:febc:c935,ff02::fb,MDNS,870,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush \354\203\210\355\236\230\352\264\200101._ipps._tcp.local"
13759,467.938815,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local, ""QM"" question"
13760,467.939819,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local, ""QM"" question"
13761,467.939819,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,109,"Standard query 0x0000 TXT \354\203\210\355\236\230\352\264\200101._ipps._tcp.local, ""QM"" question"
13762,467.94057,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 TXT HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
13763,467.940749,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 SRV HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
13764,467.941746,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 SRV HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
13765,467.941915,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local, ""QM"" question"
13766,467.943599,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local, ""QM"" question"
13767,467.953634,HewlettPacka_f3:53:34,Broadcast,ARP,60,Who has 203.252.194.254? Tell 203.153.146.43
13768,467.967128,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13769,467.984564,fe80::f639:9ff:febf:b80,ff02::fb,MDNS,871,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local"
13770,467.984564,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local, ""QM"" question"
13771,467.993434,fe80::ec17:a063:2dad:6aa7,ff02::c,UDP,718,54017  >  3702 Len=656
13772,467.998263,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13773,467.999976,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 TXT HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local, ""QM"" question"
13774,468.000089,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 TXT HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local, ""QM"" question"
13775,468.00047,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local, ""QM"" question"
13776,468.023518,fe80::cad9:d2ff:feb1:3c73,ff02::fb,MDNS,871,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local"
13777,468.044218,fe80::8669:93ff:fef9:caf8,ff02::fb,MDNS,945,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 631 NPIF9CAF8.local A, cache flush 203.153.148.9 AAAA, cache flush fe80::8669:93ff:fef9:caf8 NSEC, cache flush HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local NSEC, cache flush NPIF9CAF8.local"
13778,468.05628,fe80::4aba:4eff:fe39:b521,ff02::fb,MDNS,837,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local"
13779,468.061213,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13780,468.093882,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 TXT HP LaserJet Pro M501dn (8E6B82)._ipps._tcp.local, ""QM"" question"
13781,468.094354,fe80::8669:93ff:fe8e:6b82,ff02::fb,MDNS,804,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush HP LaserJet Pro M501dn (8E6B82)._ipps._tcp.local"
13782,468.094354,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 TXT HP LaserJet Pro M501dn (8E6B82)._ipps._tcp.local, ""QM"" question"
13783,468.105609,fe80::ec17:a063:2dad:6aa7,ff02::c,UDP,718,54017  >  3702 Len=656
13784,468.138169,fe80::cad9:d2ff:feb1:5c18,ff02::fb,MDNS,893,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local"
13785,468.13959,ASUSTekCOMPU_a3:1f:55,Broadcast,ARP,60,Who has 169.254.169.254? Tell 192.168.153.125
13786,468.140487,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local, ""QM"" question"
13787,468.14102,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local, ""QM"" question"
13788,468.154547,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13789,468.160845,fe80::b25c:daff:fe65:186f,ff02::fb,MDNS,871,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local"
13790,468.173387,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
13791,468.173778,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
13792,468.185742,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
13793,468.236847,203.153.147.105,224.0.0.251,MDNS,876,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local"
13794,468.236847,fe80::b20c:d1ff:fe3e:7c1d,ff02::fb,MDNS,896,"Standard query response 0x0000 TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local"
13795,468.279514,fe80::f991:94d5:ac10:55e3,ff02::c,UDP,718,51411  >  3702 Len=656
